,game_id,회차,성적,타자_1_1,타자_1_2,타자_1_3,타자_1_4,타자_1_5,타자_1_6,타자_1_7,타자_1_8,타자_2_1,타자_2_2,타자_2_3,타자_2_4,타자_2_5,타자_2_6,타자_2_7,타자_2_8,타자_2_9
181,201900213,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182,201900213,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
183,201900213,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
184,201900213,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
185,201900213,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
186,201900213,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
187,201900213,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
188,201900213,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
189,201900235,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
190,201900235,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,201900235,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
192,201900235,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
193,201900235,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
194,201900235,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
195,201900235,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
196,201900235,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
197,201900235,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
198,201900274,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
199,201900274,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,201900274,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
201,201900274,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
202,201900274,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
203,201900274,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
204,201900274,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
205,201900274,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
206,201900274,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
207,201900285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
208,201900285,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,201900285,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
210,201900285,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
211,201900285,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
212,201900285,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
213,201900285,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
214,201900285,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
215,201900285,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
216,201900286,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
217,201900286,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,201900286,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
219,201900286,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
220,201900286,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
221,201900286,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
222,201900286,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
223,201900286,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
224,201900286,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
225,201900290,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
226,201900290,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
227,201900290,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
228,201900290,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
229,201900290,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230,201900290,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
231,201900290,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
232,201900290,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
233,201900290,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
234,201900294,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
235,201900294,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
236,201900294,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
237,201900294,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
238,201900294,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
239,201900294,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
240,201900294,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
241,201900294,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,201900294,9,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243,201900303,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
244,201900303,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
245,201900303,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,201900303,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
247,201900303,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
248,201900303,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249,201900303,7,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
250,201900303,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
251,201900303,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
252,201900304,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
253,201900304,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
254,201900304,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
255,201900304,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
256,201900304,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
257,201900304,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
258,201900304,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
259,201900304,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
260,201900304,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
